_id,author,date,section,sub_title,text,title,url 
,247,31/03/2019 09:40:00,nordeste,"""Quem viveu as atrocidades de um regime que torturou, seviciou, censurou, exilou e matou sabe que não há nada a se comemorar no aniversário dele. A data de hoje é para ser lembrada como um dia que jamais deve voltar a acontecer"", afirmou o líder do PT no Senado, Humberto Costa (PT-PE)","  - O líder do PT no Senado, Humberto Costa (PT-PE), criticou a determinação do presidente Jair Bolsonaro para quartéis celebrarem neste domingo (31) os 55 anos do golpe militar de 1964. ""Quem viveu as atrocidades de um regime que torturou, seviciou, censurou, exilou e matou sabe que não há nada a se comemorar no aniversário dele. A data de hoje é para ser lembrada como um dia que jamais deve voltar a acontecer"", escreveu o parlamentar no Twitter. #DitaduraNuncaMais   #DitaduraNãoSeComemora   #1964NãoDáPraComemorar","
Humberto: não há nada a se comemorar no aniversário do regime militar
",https://www.brasil247.com/pt/247/nordeste/388733/Humberto-n%C3%A3o-h%C3%A1-nada-a-se-comemorar-no-anivers%C3%A1rio-do-regime-militar.htm
,247,01/04/2019 07:25:00,nordeste,"Reeleito para governar o maior Estado administrado pelo PT, o governador da Bahia, Rui Costa, afirmou que vê o governo Jair Bolsonaro com ""certa perplexidade""; ""Ninguém esperava um desastre tão grande nos três primeiros meses como este""","  - Reeleito para governar o maior Estado administrado pelo PT, o governador da Bahia, Rui Costa, afirmou que vê o governo Jair Bolsonaro com ""certa perplexidade"". ""Quando alguém assume um governo e passa a ser responsável por um país, sua função é produzir síntese, construir consenso e aglutinar forças. A declaração universal da boa política, e não da nova ou da velha política, é que, quem ganha, declara que vai governar para todos. E não só declara, passa a tomar decisões como um governante de todos, e não de uma parte. Mas o governo trouxe a beligerância da campanha para o ato de governar"", disse o chefe do executivo estadual ao  jornal O Estado de S.Paulo . De acordo com o governador, o ""Congresso está se ressentindo não só da ausência de articulação, é a beligerância no relacionamento"". ""Todo mundo fica perplexo, e a reação é evidente. Quem presenciou no Brasil, nos últimos 50 anos, um governo recém-eleito no terceiro mês estar tão fragilizado desse jeito, quase beirando a unanimidade contra no Congresso?"", questionou. ""A oposição, assim como os brasileiros em geral, está mais perplexa do que qualquer outra coisa. Ninguém esperava um desastre tão grande nos três primeiros meses como este. O que se espera de um governo novo é uma agenda. Agora, ao fim do terceiro mês, qual é a agenda do governo na saúde, educação, infraestrutura, ou para reformas estruturantes?"".  ","
Rui Costa: estamos perplexos com o governo Bolsonaro
",https://www.brasil247.com/pt/247/nordeste/388791/Rui-Costa-estamos-perplexos-com-o-governo-Bolsonaro.htm
,247,30/03/2019 14:19:00,nordeste,"O deputado federal Túlio Gadelha (PDT-PE) afirmou que ""a decisão do presidente de comemorar o aniversário da ditadura militar de 1964 é um atentado aos princípios civilizatórios""; O parlamentar do PDT-PE disse, ainda, ""nada faz sentido nesse governo"". ""O presidente pede nosso apoio para aprovar uma reforma absurda, resolve comemorar o aniversário da ditadura militar de 1964 e ainda sai para pegar um cineminha em plena terça-feira de manhã""","  - O deputado federal Túlio Gadelha (PDT-PE) afirmou que ""a decisão do presidente de comemorar o aniversário da ditadura militar de 1964 é um atentado aos princípios civilizatórios"". Em comunicado, a ONU Direitos Humanos pediu que o chefe do Planalto “reconsidere” os planos de comemoração do aniversário do golpe militar no Brasil. ""Mais de 8.000 indígenas e pelo menos 434 suspeitos de serem dissidentes políticos foram mortos ou desapareceram forçadamente. Estima-se também que dezenas de milhares de pessoas foram arbitrariamente detidas e/ou torturadas"", diz o texto. ""No entanto, uma lei de anistia promulgada pela ditadura militar impediu a responsabilização pelos abusos"". O parlamentar do PDT-PE disse, ainda, ""nada faz sentido nesse governo"". ""O presidente pede nosso apoio para aprovar uma reforma absurda, resolve comemorar o aniversário da ditadura militar de 1964 e ainda sai para pegar um cineminha em plena terça-feira de manhã"". A decisão do presidente de comemorar o aniversário da ditadura militar de 1964 é um atentado aos princípios civilizatórios.  https://t.co/c0Ofj4PV5j O presidente pede nosso apoio para aprovar uma reforma absurda, resolve comemorar o aniversário da ditadura militar de 1964 e ainda sai para pegar um cineminha em plena terça-feira de manhã. Para mim nada faz sentido nesse governo.","
Túlio Gadelha: Bolsonaro comete atentado contra princípios civilizatórios
",https://www.brasil247.com/pt/247/nordeste/388688/T%C3%BAlio-Gadelha-Bolsonaro-comete-atentado-contra-princ%C3%ADpios-civilizat%C3%B3rios.htm
,247,01/04/2019 12:05:00,sul,"O líder do PT na Câmara dos Deputados, Paulo Pimenta (RS), criticou o governo do presidente Jair Bolsonarou, após um cartaz estampado em Israel pedindo que o chefe do Planalto não destrua a Amazônia brasileira; ""Bolsonaro passa vergonha em qualquer lugar que passe. Agora é em Israel, com uma ação do @Greenpeace de denúncia da destruição da Amazônia""","  - O líder do PT na Câmara dos Deputados, Paulo Pimenta (RS), criticou o governo do presidente Jair Bolsonarou, após um cartaz estampado em Israel pedindo que o chefe do Planalto não destrua a Amazônia brasileira.  ""Bolsonaro passa vergonha em qualquer lugar que passe. Agora é em Israel, com uma ação do @Greenpeace de denúncia da destruição da Amazônia"", escreveu o parlamentar no Twitter. Bolsonaro passa vergonha em qualquer lugar que passe. Agora é em Israel, com uma ação do  @Greenpeace  de denúncia da destruição da Amazônia #BolsonaroDay   pic.twitter.com/wpKxGdUidd","
Pimenta: Bolsonaro passa vergonha em qualquer lugar que passe
",https://www.brasil247.com/pt/247/sul/388833/Pimenta-Bolsonaro-passa-vergonha-em-qualquer-lugar-que-passe.htm
,247 ,04/04/2019 18:26:00,sul,"O ex-presidente Lula recebeu nesta quarta-feira, 4, as visitas do jornalista Juca Kfouri e do jurista Afrânio Jardim; Kfouri disse que Lula está fisicamente bem e que não para de pensar em projetos para o Brasil; ""O Lula é o Lula. Só em fala em projetos para o Brasil, em quando ele sair daqui, naquilo que o PT precisa fazer"", disse o jornalista; ""Ao mesmo tempo ele disse que prefere ser um preso digno do que um solto rato"", acrescentou; ""O maior líder político da história do Brasil, isolado em uma sala. Com tanta coisa para dizer, amado por tanta gente aqui fora"", revoltou-se Afrânio Jardim","  A três de completar um ano como preso político, o ex-presidente Luiz Inácio Lula da Silva recebeu nesta quarta-feira, 4, a superintendência da Polícia Federal em Curitiba as visitas do procurador de Justiça aposentado do Ministério Público do Rio de Janeiro, Afrânio Silva Jardim, e o jornalista Juca Kfouri.  Em conversa com militantes da Vigília Lula Livre, Kfouri disse que Lula está fisicamente bem e que não para de pensar em projetos para retirar o Brasil da crise política e econômica que atravessa. ""O Lula é o Lula. Não dá para encontrar Lula e não sair otimista. Só em fala em projetos para o Brasil, em quando ele sair daqui, naquilo que o PT precisa fazer"", disse o jornalista. ""Ao mesmo tempo ele disse que prefere ser um preso digno do que um solto rato"", acrescentou Juca Kfouri, sinalizando que o ex-presidente pode resistir à ideia de uma eventual prisão domiciliar.  “Prefiro ser um preso digno do que ser um solto rato”, disse o presidente ao jornalista, que relatou a conversa. O procurador e jurista Afrânio Jardim relatou que fica perplexo como a sociedade aceita a prisão de Lula. ""O maior líder político da história do Brasil, isolado em uma sala. Com tanta coisa para dizer, amado por tanta gente aqui fora"", disse Jardim. Inscreva-se na TV 247  e assista às declarações:      ","
Juca Kfouri: não dá para encontrar Lula e não sair otimista
",https://www.brasil247.com/pt/247/sul/389235/Juca-Kfouri-n%C3%A3o-d%C3%A1-para-encontrar-Lula-e-n%C3%A3o-sair-otimista.htm
,247,30/03/2019 12:49:00,sul,"O líder do PT na Câmara dos Deputados, Paulo Pimenta (RS), criticou o presidente da Câmara dos Deputados, Rodrigo Maia (DEM-RJ), que anulou a convocação do ministro da Justiça, Sérgio Moro, para esclarecimentos sobre o projeto anticrime na Casa; ""Moro é um covarde autoritário que ama os holofotes, mas que não tem coragem de encarar o contraditório. Maia violenta o Parlamento para proteger esse ‘super-herói’ que tem medo de debater"", disse","  - O líder do PT na Câmara dos Deputados, Paulo Pimenta (RS), bateu duro no presidente da Câmara dos Deputados, Rodrigo Maia (DEM-RJ), que anulou a convocação do ministro da Justiça e Segurança Pública, Sérgio Moro, para esclarecimentos sobre o projeto anticrime na Casa. ""Rodrigo Maia não é imperador para fazer o quiser e atropelar as instâncias da Câmara. Moro é um covarde autoritário que ama os holofotes, mas que não tem coragem de encarar o contraditório. Maia violenta o Parlamento para proteger esse ‘super-herói’ que tem medo de debater"", escreveu o parlamentar no Twitter. Em sua justificativa, Maia disse que à Comissão de Legislação Participativa da Câmara cabe formular propostas legislativas, não fiscalizar ministério. ""A função regimentalmente delegada à Comissão de Legislação Participativa está, no que diz respeito ao processo legiferante, circunscrita à fase de formulação de proposições legislativas, servindo como relevante canal de comunicação entre o Parlamento nacional e entidades representativas da sociedade civil, com o objetivo de transformar os anseios da população em impulso inicial do processo legislativa"", escreveu o parlamentar. Rodrigo Maia não é imperador para fazer o quiser e atropelar as instâncias da Câmara. Moro é um covarde autoritário que ama os holofotes, mas que não tem coragem de encarar o contraditório. Maia violenta o Parlamento para proteger esse ‘super-herói’ que tem medo de debater.","
Pimenta: ‘Maia violenta a Câmara para proteger Moro, um covarde autoritário’
",https://www.brasil247.com/pt/247/sul/388678/Pimenta-%E2%80%98Maia-violenta-a-C%C3%A2mara-para-proteger-Moro-um-covarde-autorit%C3%A1rio%E2%80%99.htm
,247,04/04/2019 11:19:00,sul,"O ex-presidente Luiz Inácio Lula da Silva recebe nesta quinta-feira (4) a visita do jurista Afrânio Silva Jardim, professor de Direito Penal da Universidade Estadual do Rio;Afrânio representará um grupo de promotores e procuradores de Justiça que estarão na Vigília Lula Livre em manifestação de solidariedade ao ex-presidente","  - O ex-presidente Luiz Inácio Lula da Silva recebe nesta quinta-feira (4) a visita do jurista Afrânio Silva Jardim, professor de Direito Penal da Universidade Estadual do Rio de Janeiro (UeRJ). Afrânio representará um grupo de promotores e procuradores de Justiça que estarão na Vigília Lula Livre em manifestação de solidariedade ao ex-presidente. Lula foi condenado sem provas no processo do triplex em Guarujá (SP), com uma sentença questionada por vários juristas. Também foi preso sem o esgotamento de todos os recursos judiciais.","
Lula recebe visita do jurista Afrânio Silva Jardim
",https://www.brasil247.com/pt/247/sul/389182/Lula-recebe-visita-do-jurista-Afr%C3%A2nio-Silva-Jardim.htm
,247 ,04/04/2019 15:56:00,sul,"A deputada Maria do Rosário (PT-RS) criticou a iniciativa do governo Jair Bolsonaro de enviar um comunicado à ONU dizendo que não houve um golpe em 1964; ""Um governante pode mudar para pior ou melhor o futuro, mas ñ tem poder de revogar o passado. A ditadura ñ é relativa, é verdade histórica q produziu tragédias, entre os quais esse ignorante que ocupa o palácio do planalto. Ñ reconheço suas palavras como sendo em nome do Brasil"", afirmou","  A deputada federal Maria do Rosário (PT-RS) criticou a iniciativa do governo Jair Bolsonaro de enviar um comunicado à Organização das Nações Unidas (ONU) dizendo que não houve um golpe em 1964, início da Ditadura Militar no País, que se estendeu até 1985. ""Um governante pode mudar para pior ou melhor o futuro, mas ñ tem poder de revogar o passado. A ditadura ñ é relativa, é verdade histórica q produziu tragédias, entre os quais esse ignorante que ocupa o palácio do planalto. Ñ reconheço suas palavras como sendo em nome do Brasil"", escreveu a parlamentar no Twitter. Em um telegrama confidencial, enviado pelo Itamaraty à ONU, o governo de Jair Bolsonaro afirmou que ""não houve golpe de Estado"" no Brasil em março de 1964.  De acordo com o texto, os 21 anos de governos militares teriam sido necessários ""para afastar a crescente ameaça de uma tomada comunista do Brasil e garantir a preservação das instituições nacionais, no contexto da Guerra Fria"". Um governante pode mudar para pior ou melhor o futuro, mas ñ tem poder de revogar o passado. A ditadura ñ é relativa, é verdade histórica q produziu tragédias, entre os quais esse ignorante que ocupa o palácio do planalto. Ñ reconheço suas palavras como sendo em nome do Brasil.  https://t.co/6odnEl7P9m","
Maria do Rosário: um governante não tem poder de revogar o passado
",https://www.brasil247.com/pt/247/sul/389214/Maria-do-Ros%C3%A1rio-um-governante-n%C3%A3o-tem-poder-de-revogar-o-passado.htm
,247 ,05/04/2019 06:45:00,sul,"Juristas criticaram a decisão do presidente do Supremo Tribunal Federal, Dias Toffoli, de adiar, hoje (4), o julgamento das ações sobre a prisão em segunda instância. Para os magistrados, os constantes adiamentos da Justiça para julgar ações relacionadas ao ex-presidente são uma demonstração da morosidade para libertá-lo e comprovam que Lula sofre perseguição política. ""A prisão de Lula é uma execução provisória. Infelizmente, vivemos num cenário em que o país não tem nenhuma segurança jurídica. Tudo muito improvisado"", afirmou o jurista Eugênio Aragão","  Juristas criticaram a decisão do presidente do Supremo Tribunal Federal, Dias Toffoli, de adiar, hoje (4), o julgamento das ações sobre a prisão em segunda instância. Para os magistrados, os constantes adiamentos da Justiça para julgar ações relacionadas ao ex-presidente são uma demonstração da morosidade para libertá-lo e comprovam que Lula sofre perseguição política. ""A prisão de Lula é uma execução provisória. Infelizmente, vivemos num cenário em que o país não tem nenhuma segurança jurídica. Tudo muito improvisado"", afirmou o jurista Eugênio Aragão. Leia abaixo o Boletim da Resistência Democrática: Boletim 409 – Comitê Popular em Defesa de Lula e da Democracia Direto de Curitiba – 4/4/2019 – 363 dias de resistência – 20h50 1. O procurador aposentado do Ministério Público do Rio de Janeiro Afrânio Silva Jardim e o jornalista Juca Kfouri visitaram o ex-presidente Luiz Inácio Lula da Silva hoje (4). Ambos disseram que, para o ex-presidente, a missão é não calar e não aceitar a arbitrariedade. Kfouri relatou que é impossível estar com Lula e não sair otimista, pois ele ""só fala em projetos para o Brasil"". O procurador, por sua vez, destacou o caráter político e a ""brutalidade"" do injusto encarceramento de Lula, que completa um ano no domingo, 7. ""Juridicamente, é um absurdo"", disse Jardim. Leia mais: https://pt.org.br/lula-a-missao-e-nao-calar-e-nao-aceitar-a-arbitrariedade/ 2. Thiago Trindade Lula da Silva, um dos netos do ex-presidente, esteve na Vigília nesta quinta-feira e participou do ""Boa Noite, Presidente Lula!"". ""Estou aqui porque acredito no legado que ele construiu, em todas as políticas públicas. É isso que nos move. A gente quer continuar ganhando direitos, nunca perdê-los"", disse Thiago. Ele também agradeceu a persistência da Vigília e ressaltou o quanto a mobilização é importante para o seu avô: ""ele sente a energia de todo mundo, o abraço, o carinho e tem esperança por causa de vocês"". Assista: https://bit.ly/2VoxObI 3. Juristas criticaram a decisão do presidente do Supremo Tribunal Federal, Dias Toffoli, de adiar, hoje (4), o julgamento das ações sobre a prisão em segunda instância. Para os magistrados, os constantes adiamentos da Justiça para julgar ações relacionadas ao ex-presidente são uma demonstração da morosidade para libertá-lo e comprovam que Lula sofre perseguição política. ""A prisão de Lula é uma execução provisória. Infelizmente, vivemos num cenário em que o país não tem nenhuma segurança jurídica. Tudo muito improvisado"", afirmou o jurista Eugênio Aragão. Leia mais: https://pt.org.br/juristas-criticam-morosidade-da-justica-em-libertar-lula/ 4. A Caravana Lula Livre ocupa as ruas do Sul do país neste fim de semana em defesa da libertação do ex-presidente, da democracia e contra a retirada de direitos imposta por Jair Bolsonaro (PSL). O primeiro ato da comitiva é amanhã, em Porto Alegre; no sábado, estará em Florianópolis, e, no domingo, em Curitiba, num grande ato na Vigília Lula Livre. Um dos integrantes da caravana será Fernando Haddad. Saiba mais: https://pt.org.br/caravana-lula-livre-no-rio-grande-do-sul-questiona-retrocessos-de-bolsonaro/ 5. A presidenta nacional do PT, deputada federal Gleisi Hoffmann (PR), acusa os membros da operação Lava Jato de cometerem quatro crimes: corrupção passiva, lavagem de dinheiro, formação de quadrilha e organização criminosa. Para a deputada, ""quem teria que estar preso não era Lula. Quem teria que estar preso é Deltan Dallagnol e Sérgio Moro, porque incidiram em crime. Ela reforçou o crime de corrupção passiva, artigo 317 do Código Penal, por terem entregue informações relevantes aos Estados Unidos e à Suíça, para prejudicar empresas brasileira e todo o Brasil. ""E receberam por isso"", disse. Leia mais: https://pt.org.br/gleisi-acusa-lava-jato-de-corrupcao-e-formacao-de-quadrilha/ 6. O Leilão Lula Livre, com 50 fotos de renomados fotógrafos brasileiros, todas autografadas por Lula, foi um sucesso. Ocorrido na quarta-feira à noite, em São Paulo e João Pessoa, o evento teve 2 mil participantes e arrecadou  R$ 623.900,00. As fotos são um resgate histórico- mostram toda a trajetória sindical e política de Lula nos últimos 40 anos - e também constituem uma manifestação contra sua injusta e arbitrária condenação. Lula é preso político há 363 dias. As fotos foram doadas pelos fotógrafos. Os recursos arrecadados serão destinados ao Instituto Lula. Leia mais: https://pt.org.br/leilao-resgata-mais-de-40-anos-da-historia-de-lula-em-defesa-do-povo/ Boletim 409 – Comitê Popular em Defesa de Lula e da Democracia Direto de Curitiba – 4/4/2019 – 363 dias de resistência – 20h50","
Adiamento de julgamento no STF comprova perseguição a Lula
",https://www.brasil247.com/pt/247/sul/389264/Adiamento-de-julgamento-no-STF-comprova-persegui%C3%A7%C3%A3o-a-Lula.htm
,247,30/03/2019 14:40:00,sul,"Um grupo de caminhoneiros fez uma carreata na Linha Verde, em Curitiba, em resposta ao pronunciamento do presidente Jair Bolsonaro (PSL) feito que falou falou diretamente aos caminhoneiros sobre a nova política de preços do diesel da Petrobras - os reajustes no preço do produto serão feitos com um prazo mínimo de 15 dias","  - Um grupo de caminhoneiros fez uma carreata na Linha Verde, em Curitiba, na manhã deste sábado (30), em resposta ao pronunciamento do presidente Jair Bolsonaro (PSL) feito na última quinta-feira (28), quando o chefe do Planalto falou diretamente aos caminhoneiros sobre a nova política de preços do diesel da Petrobras - os reajustes no preço do produto serão feitos com um prazo mínimo de 15 dias. De acordo com informações da PRF (Polícia Federal Rodoviária) do Paraná, a manifestação teve início às 11h30 e terminou por volta das 13h, com a adesão de aproximadamente 40 caminhoneiros. Bolsonaro também anunciou medidas contra o que chamou de indústria da multa e sinalizou que seriam feitos novos anúncios à categoria, sem dar mais detalhes. ""Tínhamos um problema que o caminhoneiro reclamava, que ele fazia o frete entre Porto Alegre e Fortaleza, entre ida e volta é 10, 12 dias. Ele reclamava que muitas vezes pagava o frete na ida e na volta, em havendo recomposição do preço do diesel, parte, quase todo o seu frete era engolido pelo novo preço do diesel"", disse o presidente.  De acordo com a Folha de S.Paulo, Plínio Dias, presidente do Sinditac-PR (Sindicato dos Transportadores Autônomos do Paraná), informou que outras cidades também devem ter mobilizações neste sábado. Uma delas seria também pela manhã na cidade de Campo Largo, na região metropolitana de Curitiba, e a outra, às 15h em Três Pontas, em Minas Gerais.","
Caminhoneiros fazem carreta em Curitiba contra Bolsonaro
",https://www.brasil247.com/pt/247/sul/388690/Caminhoneiros-fazem-carreta-em-Curitiba-contra-Bolsonaro.htm
,Agência Brasil,04/04/2019 18:59:00,sul,"A soltura foi determinada pela segunda instância do Tribunal de Justiça do Paraná (TJPR) após pedido de liberdade feito pela defesa; ao pedir a liberdade do ex-governador, a defesa disse que a nova prisão do ex-governador foi infundada e está relacionada a ""fatos antigos sobre os quais todos os esclarecimentos necessários já foram feitos""","  - A Justiça do Paraná mandou soltar hoje (4) o ex-governador do Paraná Beto Richa, preso no mês passado, por determinação 9ª Vara Criminal de Curitiba, em função das investigações da Operação Quadro Negro, que apura a suspeita de desvios de recursos destinados à construção e reformas de escolas públicas estaduais entre os anos de 2012 e 2015. A soltura foi determinada pela segunda instância do Tribunal de Justiça do Paraná (TJPR) após pedido de liberdade feito pela defesa. De acordo com o Grupo de Atuação Especial de Combate ao Crime Organizado (Gaeco), do Ministério Público do Paraná, os desvios contavam com a participação de agentes públicos e privados, que atuavam na Secretaria da Educação estadual, praticando crimes de corrupção e de fraudes às licitações na construção e reformas de escolas. Além disso, para acobertar as supostas práticas delituosas, o grupo teria cometido outros ilícitos, como obstrução de investigações e lavagem de dinheiro, segundo o MP. A suspeita é que parte dos recursos públicos desviados tenha sido usado em campanhas eleitorais de Richa e aliados. Ao pedir a liberdade do ex-governador, a defesa disse que a nova prisão do ex-governador foi infundada e está relacionada a ""fatos antigos sobre os quais todos os esclarecimentos necessários já foram feitos"". Segundo os advogados, os desvios na rede pública de ensino foram descobertos e denunciados por Richa.  ","
Justiça do Paraná manda soltar Beto Richa
",https://www.brasil247.com/pt/247/sul/389239/Justi%C3%A7a-do-Paran%C3%A1-manda-soltar-Beto-Richa.htm
,247,04/04/2019 15:27:00,sul,"Às vésperas de completar um ano da prisão política do ex-presidente Lula, a presidenta nacional do PT, deputada Gleisi Hoffmann (PR), afirmou que era o procurador Deltan Dallagnol e o ministro Sérgio Moro que deveriam estar preso; a parlamentar cita, por exemplo, que eles cometeram corrupção passiva, artigo 317 do Código Penal. ""Eles entregaram informações relevantes da Petrobras e da Odebrecht aos Estados Unidos e Suíça, para prejudicar as empresas e o Brasil, e receberam, por isso, R$ 9,3 bilhões""","  - Às vésperas de completar um ano da prisão política do ex-presidente Lula, a presidenta nacional do PT, deputada Gleisi Hoffmann (PR), afirmou na tribuna da Câmara, nesta quinta-feira (4), que era o coordenador a Operação Lava Jato, procurador Deltan Dallagnol, e o ministro da Justiça, Sérgio Moro, é que deveriam estar preso. ""Estes sim, cometeram quatros crime"", acusou. Gleisi enumerou os crimes de Moro e Dallagnol: primeiro, de corrupção passiva, artigo 317 do Código Penal. ""Eles entregaram informações relevantes da Petrobras e da Odebrecht aos Estados Unidos e Suíça, para prejudicar as empresas e o Brasil, e receberam, por isso, R$ 9,3 bilhões"". De acordo com a parlamentar, eles também incorreram no crime de lavagem de dinheiro, Lei 9.613. ""Eles criaram um fundo, que já tem dinheiro, e queriam criar uma fundação a despeito da Procuradoria-Geral da República, para receber dinheiro em troca de terem dado as informações. Isso é lavagem de dinheiro"". A terceira irregularidade, segundo Gleisi, é que os dois atuaram em conjunto e de maneira organizada e hierárquica para desviar recursos públicos por fora do Orçamento ao colocar esses recursos em um fundo e em uma fundação. ""Portanto, eles incorrem em formação de quadrilha, artigo 288 do Código Penal"". E, por fim, completa Gleisi, ""eles usaram, recursos obtidos de forma ilícita para sustentar e promover atividades de interesse pessoal, de seus gestores, além de interferir em questões de governo. Isso é organização criminosa, Lei 12.850"". ""Portanto, eu acuso a Operação Lava Jato de incorrer em quatro crimes, deixando preso um homem inocente. Mas nós vamos resistir, e nós vamos tirar isso a limpo. A nossa luta é pelos direitos do povo, por soberania!"", afirmou Gleisi.","
Gleisi: Lava Jato cometeu quatro crimes e deixou Lula preso injustamente
",https://www.brasil247.com/pt/247/sul/389207/Gleisi-Lava-Jato-cometeu-quatro-crimes-e-deixou-Lula-preso-injustamente.htm
,247,29/03/2019 13:00:00,sul,"A deputada Maria do Rosário (PT-RS) criticou o presidente Jair Bolsonaro por causa do aumento de 11,6% para 12,4% da taxa de desemprego na comparação entre o trimestre encerrado em fevereiro com os três meses anteriores, de acordo com Pnad Contínua do IBGE; ""Só fala em armas, Venezuela e retirar a aposentadoria. Qnd vão abandonar a pauta ideológica e iniciar as medidas para geração de emprego?"", questionou ","  - A deputada federal Maria do Rosário (PT-RS) criticou o presidente Jair Bolsonaro por causa do aumento de 11,6% para 12,4% da taxa de desemprego na comparação entre o trimestre encerrado em fevereiro com os três meses anteriores, de acordo com Pnad Contínua do IBGE. ""Quase 100 dias de mandato e Bolsonaro não apresentou ao Brasil um único programa de combate ao desemprego. Só fala em armas, Venezuela e retirar a aposentadoria. Qnd vão abandonar a pauta ideológica e iniciar as medidas para geração de emprego?"", questionou a parlamentar no Twitter. Segundo o levantamento, a taxa de desemprego atingiu 13,1 milhões de pessoas, um crescimento de 7,3% na comparação com novembro. Ou seja, o número de desempregados teve aumento de 892 mil pessoas. Na comparação com fevereiro de 2018, houve estabilidade.   O total de ocupados ficou em 92,1 milhões em fevereiro, uma queda de 1,1% (menos 1,06 milhão de pessoas) em relação a novembro, mas uma alta de 1,1% na comparação com fevereiro do ano passado.","
‘Bolsonaro só fala de arma e Previdência. Cadê o combate do desemprego?’
",https://www.brasil247.com/pt/247/sul/388572/%E2%80%98Bolsonaro-s%C3%B3-fala-de-arma-e-Previd%C3%AAncia-Cad%C3%AA-o-combate-do-desemprego%E2%80%99.htm
,247,03/04/2019 12:19:00,sul,"""O MDB, pelas bases populares, deve voltar a ser o partido dos trabalhadores, das minorias oprimidas, do capital produtivo, contra o capital vadio e financeiro, ou vai acabar! Como o PFL e outros que se desviaram das origens nacionais e populares"", afirmou o ex-senador Roberto Requião (MDB-PR)","  - Um dos principais críticos dos governos de Michel Temer e do atual, o de Jair Bolsonaro, o ex-senador Roberto Requião (MDB-PR) defendeu que o seu partido tenha mais alinhamentos com pautas dos trabalhadores. ""O MDB, pelas bases populares, deve voltar a ser o partido dos trabalhadores, das minorias oprimidas, do capital produtivo,contra o capital vadio e financeiro, ou vai acabar! COMO O PFL E OUTROS QUE SE DESVIARAM DAS ORIGENS NACIONAIS E POPULARES"", escreveu o parlamentar no Twitter. O MDB ,pelas bases populares, deve voltar a ser o partido dos trabalhadores,das minorias oprimidas,do capital produtivo,contra o capital vadio e financeiro,ou vai acabar! COMO O PFL E OUTROS QUE SE DESVIARAM DAS ORIGENS NACIONAIS E POPULARES.  pic.twitter.com/LiWgRfSn4J","
Requião: MDB precisa defender minorias oprimidas ou vai acabar
",https://www.brasil247.com/pt/247/sul/389073/Requi%C3%A3o-MDB-precisa-defender-minorias-oprimidas-ou-vai-acabar.htm
,Rede Brasil Atual,02/04/2019 18:39:00,economia,"Tribunal Regional do Trabalho da 2ª Região (TRT-2) deu mais uma decisão favorável a um sindicato de trabalhadores para desconto de contribuições em folha de pagamento, contrariando a Medida Provisória (MP) 873, que admite apenas a possibilidade de boleto bancário","  -  O Tribunal Regional do Trabalho da 2ª Região (TRT-2), que inclui a Grande São Paulo e a Baixada Santista, deu mais uma decisão favorável a um sindicato de trabalhadores para desconto de contribuições em folha de pagamento, contrariando a Medida Provisória (MP) 873, que admite apenas a possibilidade de boleto bancário. Desta vez, a desembargadora Ivete Ribeiro manteve decisão de primeira instância, com liminar para o Sindicato dos Petroleiros (Sindipetro) do Litoral Paulista. A Petrobras havia entrado com mandado de segurança, negado pela Justiça. Em meados de março, a Petrobras havia informado os sindicatos que seguiria a determinação da MP 873, permitindo apenas descontos via boleto e autorizados previamente. As entidades passaram a recorrer à Justiça para manter o desconto em folha e conseguiram várias liminares, assim como outras categorias profissionais. O Sindipetro do Litoral Paulista havia obtido liminar na 6ª Vara do Trabalho de Santos. A empresa recorreu, e agora a decisão foi ratificada em segunda instância. Na semana passada, o vice-presidente judicial do TRT-2, desembargador Rafael Pugliese, havia decidido a favor do Sindicato dos Motoristas de São Paulo. Para ele, a medida provisória atingia o princípio da liberdade sindical. Agora, a desembargadora Ivete Ribeiro afirmou que – além de propiciar aumento de demandas judiciais –, a medida provisória vai contra a Lei 13.467, de ""reforma"" trabalhista, que privilegia o negociado sobre o legislado. ""Entendo que, por ser a entidade sindical a titular do crédito, nada mais correto do que permitir a ela a escolha do meio de cobrança, seja por acordo com a empresa ou com o sindicato da categoria econômica, através da liberdade negocial instaurada no sistema jurídico"", afirmou em sua decisão.","
Justiça volta a decidir contra medida que tenta inviabilizar financiamento sindical
",https://www.brasil247.com/pt/247/economia/388999/Justi%C3%A7a-volta-a-decidir-contra-medida-que-tenta-inviabilizar-financiamento-sindical.htm
